v1,v2,v3,v4,v5,v6,v7,v8,transaction_amount,is_fraud
-0.4595,-1.2718,1.8292,0.7373,-0.022,-1.6198,-0.9312,0.6313,178.12,0
0.8379,-0.0421,-1.0462,-1.6849,0.8318,-0.5468,0.3304,1.2397,0.26,0
-1.0203,-0.2407,0.734,0.1856,-0.5311,-0.5713,0.6358,-2.3967,232.9,0
-1.0496,0.6761,0.4543,1.5099,0.5691,1.0586,0.4771,0.9799,252.09,0
-0.422,-0.4292,-1.0102,-1.1538,0.0606,0.3066,-1.4282,0.7599,59.4,0
0.2807,1.6586,-1.6333,1.2412,-0.4762,1.0952,0.1204,-1.2429,129.91,0
2.1977,0.0804,1.1689,2.4191,0.4021,-0.0481,0.9025,1.1842,592.84,0
1.8971,-2.3305,-1.8733,0.3827,-0.265,-1.437,-1.0546,-0.9244,510.81,0
0.1558,1.6047,0.7594,2.6975,1.766,1.5052,4.0986,2.2983,121.84,1
0.906,-0.4208,0.5762,-1.3562,-0.6726,0.1049,0.4522,-0.0975,451.97,0
-0.2864,0.8305,0.7102,0.5417,-0.0243,-0.3995,-1.0654,-1.1316,306.06,0
2.2895,-0.9433,-1.409,1.6883,1.3213,-0.1823,0.3813,0.4066,451.93,0
-0.3114,-1.9806,0.8802,2.1927,0.4804,0.5413,-0.1826,1.1578,49.24,0
0.2255,-0.1832,0.4812,0.3902,1.3258,-1.8887,-0.2345,0.3392,291.74,0
0.6784,0.6403,-0.8061,0.8489,-0.1604,-1.41,0.4552,0.217,348.81,0
0.1335,1.6942,-1.225,0.1847,-0.3937,0.1395,1.2224,0.3788,159.06,0
-1.0798,-1.2111,-0.9294,-1.1157,-0.5545,-0.5973,0.6891,-0.9895,19.91,0
0.0136,-0.9205,-0.4582,1.9285,0.6644,1.0485,-1.0416,-0.6888,342.81,0
1.0294,0.3017,-0.5357,0.1337,0.7294,1.1934,-0.1323,-1.6475,212.44,0
-0.775,0.8644,-1.1884,2.2456,2.2379,1.6327,1.2755,-0.0845,311.68,0
1.2486,-0.5393,-0.2921,-1.5915,-0.7136,0.5161,0.3206,0.5995,186.72,0
0.9153,0.2743,-0.6054,0.1414,-0.1393,0.7801,-0.3605,0.2271,413.28,0
-0.6121,-0.6335,-1.4583,-0.5695,0.6493,-0.0039,0.5045,-0.4961,118.61,0
-0.1306,-2.1193,-0.3191,0.2322,0.2317,2.4659,0.281,0.6301,445.46,0
-0.2137,-0.5346,-0.0161,1.778,1.2472,-0.1588,-1.2083,1.3374,410.48,0
4.2819,0.6503,-0.1138,2.1706,1.7118,3.732,1.3053,1.3191,325.89,1
0.0785,-0.4056,-0.4596,-1.213,0.5566,-0.82,1.0981,-1.2929,86.66,0
-0.4915,1.535,-0.2042,-0.3596,-0.1751,0.4545,-1.0339,0.4272,332.87,0
-1.3745,-0.9425,1.1701,-0.8046,0.9757,-0.4303,0.1414,-1.3861,453.24,0
0.1337,-0.5286,-0.359,0.2784,-0.6675,-0.106,-0.6455,-1.2056,302.02,0
-0.3339,-0.1757,-1.4546,-0.6067,-0.401,-0.3933,0.1519,-0.6616,180.78,0
-0.5245,0.1887,-0.0991,0.0585,-0.8852,0.5759,0.418,1.2852,333.55,0
0.9873,0.4954,0.0921,0.4583,-0.1127,0.4019,0.7264,0.3433,37.71,0
-1.2453,-0.9233,1.547,0.2904,-0.5806,-0.1263,1.0862,0.9343,574.2,0
-0.3031,1.5487,-0.9786,0.0518,0.463,-0.8628,-0.6359,-0.7137,384.55,0
0.6798,-0.488,0.8255,-1.7928,-1.0425,-2.0644,-0.8974,1.5081,130.32,0
-0.5581,0.9853,1.0262,-1.6469,-0.8182,-0.464,0.5991,1.1431,1.79,0
-1.0566,-0.5243,0.9937,-1.3843,-0.8557,0.1649,0.4729,0.4427,72.27,0
0.9468,-0.3065,0.412,-0.6211,1.1103,-1.6097,0.8167,0.0177,211.56,0
-0.3827,0.1459,-1.0268,-0.4368,-0.3201,-1.2468,0.3874,-0.5056,217.64,0
0.2565,-0.7874,0.2469,-0.4701,-1.1382,0.7419,0.818,0.9489,765.58,0
-0.7985,0.9716,0.7288,-1.411,0.2523,-0.7151,-0.7414,1.8695,285.63,0
-0.2386,0.47,-0.33,-1.1885,-0.0581,1.0455,0.0403,0.0684,165.38,0
-0.2151,-1.0002,1.0302,0.7303,-1.0412,-1.2941,-0.9519,0.5453,193.71,0
-0.0969,0.5747,-0.3371,-1.7953,-0.2405,-0.2563,-1.5923,-0.073,179.55,0
-0.3583,1.6163,1.0932,0.6623,-0.1816,-0.9936,0.187,1.1107,424.36,0
1.9879,2.2624,1.9095,1.2609,3.0348,0.2933,-0.8026,1.6047,277.8,1
-2.2377,2.0953,-0.1411,-2.7945,-0.7177,-0.8757,-0.6558,-0.3646,561.7,0
-0.7019,-0.173,0.3094,0.8506,0.7492,-1.1093,0.977,-0.0888,128.18,0
-1.4531,1.3508,-1.0996,-0.1994,-0.6195,-0.2977,-0.8846,0.7143,317.62,0
0.2029,1.2828,1.0414,2.3971,-0.0739,-0.2605,-1.3002,0.6966,28.94,0
0.9028,-0.5084,-2.1086,0.3166,0.7674,-0.5592,1.1992,-0.8507,188.42,0
-0.3293,-0.6179,1.3725,1.8408,-0.6934,-0.1137,1.045,-0.0781,452.6,0
0.0453,-0.1155,1.3931,0.7027,-0.0704,0.6061,-2.0467,-0.6153,387.68,0
-0.0887,0.6479,0.1032,-0.784,-0.809,0.7119,-0.6357,-1.5246,717.3,0
0.8936,-0.9788,0.7634,0.5796,0.8133,0.7952,1.5383,-0.0492,76.43,0
2.222,-1.7044,0.1615,0.174,-1.0306,0.0953,0.7696,0.0965,361.99,0
-0.5451,1.5639,-1.4623,1.6595,0.3189,-2.0735,1.5919,0.9722,87.85,0
-0.0521,0.8227,0.9651,-0.2522,-1.8522,-0.7566,-0.0977,-0.7765,150.69,0
0.4369,1.5863,-0.9719,0.1896,0.8559,-0.2967,1.3604,-0.4297,87.92,0
-0.8087,-0.3382,1.0907,1.1814,-0.7354,0.4606,-0.0064,-1.0082,494.37,0
0.8306,-0.1583,-0.7325,-0.401,-1.1971,1.9894,-0.0964,0.6445,149.04,0
0.4521,-0.3184,-1.6839,0.5207,-1.2613,0.3803,0.0789,-1.3604,96.52,0
0.3558,-1.0521,0.4843,-1.5559,0.171,-1.5707,0.6739,-0.3934,315.34,0
-0.2103,-0.1657,-1.3321,-0.2045,-1.2616,-1.8479,-1.0852,1.5087,200.52,0
1.0672,0.9927,-1.6389,-1.3952,2.0313,0.9322,-1.2624,-1.5704,798.46,0
-1.3221,0.7961,-0.2158,2.0388,-0.5262,0.846,1.0822,-0.5213,274.09,0
-0.5055,-0.0017,-0.4426,0.9595,-0.2031,-1.4965,-1.6794,-1.7267,179.04,0
-0.7642,0.0898,0.9192,-0.0504,-0.7019,-1.199,0.2042,-0.5541,306.94,0
1.0223,-2.5371,-0.4003,1.8405,-0.3283,0.0899,0.7629,-1.7165,426.45,0
0.2455,-0.0599,1.2292,-0.5405,-0.2416,1.0588,-0.092,-1.1088,29.09,0
-0.182,1.9948,0.9956,0.6162,0.3907,-0.3654,-1.7541,0.4571,654.91,0
0.5941,-0.7231,-0.8353,-1.5906,-0.3375,-0.1775,0.797,0.2694,23.96,0
0.145,1.1442,0.6216,1.0844,-0.6097,-0.2069,-0.2028,0.5463,101.15,0
-0.851,0.8545,-1.1303,0.1166,1.5484,-1.7848,0.4021,1.2117,19.95,0
1.0231,1.2635,-1.8704,1.7629,-0.7007,0.5946,0.0776,-0.0604,559.35,0
-0.2009,1.1951,0.8434,-0.2905,-1.0463,-0.204,-0.6849,1.7245,46.61,0
-1.9952,-0.5689,2.078,-0.8633,-0.7943,-0.9976,1.2148,-0.2429,255.55,0
0.0355,-0.0607,2.0635,1.2006,0.8335,0.1312,-1.0057,1.1274,893.64,0
-0.5714,1.3198,0.025,-0.1259,-0.6447,-0.4079,-0.6412,0.7653,292.51,0
1.0906,-0.1616,0.6963,0.2032,-1.4021,-0.0907,-1.2356,-0.1081,90.79,0
0.2541,-0.6537,-0.551,-1.1336,-1.5613,-0.1147,0.8163,-1.3803,132.54,0
-0.1284,3.1989,-0.9152,1.1652,-1.5327,-0.2439,-1.3478,0.2573,90.48,0
0.2042,0.6029,-0.6191,0.7101,-0.9063,-0.5726,-0.5289,-1.0721,197.95,0
0.8041,0.511,1.8256,0.6743,0.4243,-0.3062,-1.0375,-0.5699,42.0,0
1.7683,0.1365,0.8936,-0.7623,0.3885,-1.0969,0.0637,-0.6479,415.21,0
-0.321,-0.6166,0.9267,-1.9029,-1.9858,0.0033,0.0961,0.4042,450.6,0
-0.7957,0.232,-0.7788,-0.1973,0.1438,0.5604,0.3176,0.2732,498.24,0
-0.0728,-0.103,-0.1392,-0.8769,0.9061,-0.5044,0.2003,-0.0372,446.52,0
-0.1171,0.6436,2.3523,0.4041,-0.7652,-0.6276,0.0007,-0.6329,272.72,0
0.2909,1.3929,-1.5971,-0.7979,0.0266,-0.7299,-0.396,1.2877,157.85,0
0.3185,-1.1859,0.6663,-0.0229,0.281,-0.1463,-0.251,-0.8682,202.99,0
0.7381,-0.4159,-0.3713,0.7884,0.2028,-1.1212,0.8947,1.2572,547.02,0
-0.8777,-0.3031,-2.2934,-1.1599,0.7824,0.3477,-1.0742,0.5479,403.74,0
0.7434,-0.5664,-1.1161,0.3858,-0.5334,0.1461,-1.3433,-0.2522,338.19,0
0.0393,-0.3437,-0.0674,-0.0596,-0.447,-0.7732,1.0815,-2.1044,103.85,0
-0.9277,1.3195,-0.0733,-0.0636,-1.2816,-0.4576,0.4287,-1.2992,367.72,0
-0.5797,-0.1619,1.6431,-0.9692,0.7209,1.0046,0.3099,-0.1175,64.08,0
0.6097,3.0373,0.3394,0.7572,0.3313,2.5959,1.9384,2.9486,332.06,1
0.3641,-0.5989,0.9919,-0.9975,-0.6255,-0.136,0.2955,-0.3245,344.55,0
-0.1614,0.7708,-1.7901,-1.3491,-0.6817,0.1543,0.8321,1.6313,387.77,0
-0.7035,-0.0064,0.4631,-1.4152,-0.4489,0.2129,0.6436,-0.0259,86.08,0
-0.1381,1.6836,-0.7133,-0.3227,-1.2373,0.7267,-0.5821,-0.47,550.66,0
1.1775,0.0909,-0.7399,1.2361,-0.5852,1.42,1.4036,0.056,280.89,0
1.7002,-0.236,0.3561,1.1858,1.9556,1.557,-1.7355,-0.3156,278.73,0
0.7911,-0.5632,0.8344,1.2359,-0.8414,-0.6944,-0.5457,-1.467,378.06,0
-1.9294,-1.2082,-0.6795,-0.1717,-1.2504,-0.2463,1.7673,0.4008,0.91,0
-0.3118,1.9301,0.2201,1.036,-0.1178,-1.8739,0.6723,-0.6582,303.22,0
-1.3011,0.01,-1.8634,-0.2972,-1.3921,1.6399,2.1651,-1.0582,53.9,0
0.3354,0.3558,0.7502,-0.5948,-0.6358,-0.1248,-1.275,0.4069,25.8,0
-1.8214,0.2921,-1.5437,-1.6253,0.1929,-1.1141,-0.0071,0.1384,63.05,0
0.9301,-0.2171,1.0991,-0.8959,0.9683,-0.2824,-1.448,0.5932,43.66,0
-1.2226,0.1695,0.4799,-0.0137,-1.2539,-0.9988,0.5225,-0.7799,100.18,0
-0.7851,1.9862,-0.2654,0.1136,-0.4018,0.44,1.235,1.6637,43.63,0
0.2479,0.4433,0.4328,-0.9768,-1.646,0.2624,-0.5059,1.8383,92.3,0
-0.2463,-1.5717,0.6836,0.2087,-0.9222,-0.3258,0.1545,-0.5586,77.82,0
-0.9165,-0.1472,1.8735,-0.64,-1.733,-1.4019,0.9319,-1.3547,166.58,0
0.5251,0.3299,-0.3069,0.6607,-0.0155,-0.3692,0.696,-0.144,209.96,0
-0.2869,2.2347,-0.5113,-1.0117,-0.1664,-0.2491,-0.8077,2.602,245.24,0
0.2019,-0.1574,1.4877,0.1362,-0.1048,-0.7777,-1.7467,0.3292,28.1,0
1.296,0.1609,-0.1997,-0.8703,1.7578,-1.0296,-0.7254,0.57,179.46,0
0.0511,1.3702,-0.2488,1.5057,-0.0669,0.3343,-0.3507,0.1595,79.59,0
-0.7788,-0.6777,-0.2886,-0.7067,-1.4731,0.676,0.3464,-1.3394,435.15,0
0.3681,-1.7024,0.4973,-0.8194,1.2797,-0.352,-1.1236,0.0758,406.83,0
-0.0359,-0.335,0.3426,1.6112,0.2499,-0.9377,-1.2634,1.6458,194.82,0
-0.7801,0.0889,0.9583,-0.7761,-0.0156,-0.038,-1.3113,0.1685,277.5,0
0.5728,0.1013,1.0719,-0.0594,0.056,0.5093,-0.6626,-0.7062,553.88,0
0.1801,0.1701,-1.0595,0.3319,1.1971,-0.2279,-0.8676,-0.1776,164.45,0
-0.0595,-0.6279,-0.4863,-1.4705,-0.2671,0.146,1.7154,0.5283,140.69,0
0.2584,0.1913,0.1949,0.147,-0.6524,0.5916,-0.6877,-1.0746,340.52,0
1.6509,3.584,3.9986,0.3467,1.8586,2.8374,2.5609,1.2698,272.15,1
-1.0036,0.86,-0.1599,0.6211,-1.3522,1.5469,0.9014,-0.0811,113.25,0
1.9611,-0.2562,0.4304,-0.2131,-1.6233,-0.2047,0.7534,0.602,184.4,0
-0.8977,0.6891,-0.7561,-0.9879,0.1532,2.3577,0.749,0.1362,344.25,0
-0.0424,0.6569,0.8362,0.1082,0.9558,0.7312,1.113,0.9843,87.73,0
0.329,-0.8703,0.5368,-0.5447,1.7407,0.4291,-0.7002,0.3423,34.62,0
-0.0033,1.049,-0.92,0.5747,-0.1139,-0.943,0.3853,-0.066,104.5,0
-0.0448,-0.4388,0.3239,-1.8148,-0.7305,-0.2799,-0.8561,1.6292,464.55,0
0.3255,2.0286,1.2107,0.3039,0.8558,-0.8692,-0.2605,0.9478,137.82,0
-1.0415,0.8421,1.441,-0.6897,0.4669,1.5796,0.2305,0.7867,302.28,0
0.1655,-0.7431,-0.7071,-0.1951,0.3022,-0.0355,-0.1245,0.0463,314.04,0
1.4881,-0.6978,0.419,-0.1121,0.563,-0.6055,1.0527,1.3783,328.1,0
0.8092,0.5715,-0.0214,-0.5684,2.1073,-1.3021,-1.5446,-0.082,349.76,0
2.4859,0.2408,1.1468,-0.362,0.4994,0.5435,-0.9288,-0.9584,494.57,0
-0.4093,-1.4027,1.5949,-0.0673,1.9076,1.2214,-0.7981,-0.085,258.29,0
0.4793,-0.1551,-0.009,0.4184,1.4111,-0.4198,-1.1716,-0.0904,50.64,0
0.1197,0.6849,-0.4059,-1.8267,-2.2789,-0.9444,0.5173,1.2979,848.19,0
1.2768,0.8532,-0.2407,-1.1799,-0.3469,0.5702,0.1886,0.1091,29.31,0
-0.0084,-0.6616,0.9041,-0.6934,1.4852,-0.3158,0.0205,0.7587,49.02,0
1.2141,-2.7699,-0.8562,-0.07,-1.0153,-3.7001,-0.7256,-0.0036,113.7,0
0.5319,0.7302,0.5512,1.5727,0.9971,2.6798,3.1006,-1.7581,278.99,0
1.478,-0.7008,-0.723,-1.1571,1.3063,1.121,-0.106,-1.3961,273.97,0
0.2625,0.5194,0.2697,-0.1705,-0.8014,-0.6128,0.8483,-0.4236,64.33,0
1.2336,0.26,0.1097,0.2994,0.4943,-0.4132,-0.8441,1.0322,55.51,0
1.6747,0.2273,0.9864,0.4577,-0.3433,0.7195,0.4849,-1.7682,31.06,0
0.4534,0.4579,1.821,0.0915,-1.0113,0.6388,-0.5666,-0.1099,99.03,0
1.3127,-0.1121,-0.4633,-0.4464,-0.341,-1.0795,-0.4721,0.1177,250.43,0
-0.2409,-0.1843,0.1819,-1.0819,-1.354,0.5197,-1.534,-0.2327,662.39,0
0.1984,-1.3594,0.2327,-1.5422,-1.0277,-2.0187,-0.1751,1.6096,2.08,0
2.8602,1.045,2.0424,0.2131,3.1815,2.6475,1.8256,2.0193,14.93,1
-0.3265,0.0553,2.2462,-0.9563,-0.653,0.6781,0.988,0.4148,24.27,0
-0.4282,-0.9647,-1.5691,2.4154,-0.9234,-1.2636,0.2679,-1.6379,95.85,0
0.5514,-1.4084,1.2933,0.5138,1.9131,0.6688,-0.3048,-0.7987,250.43,0
2.1748,-1.0876,0.1132,-0.2864,-0.3244,-0.4543,-0.7717,1.1883,19.56,0
4.3518,3.1841,4.2516,0.9013,-0.2541,1.7316,2.8463,-0.6112,461.81,1
0.4677,-0.7621,-1.6578,-1.5366,-0.4181,-1.3184,-0.3477,1.6649,299.34,0
1.7247,1.4406,-0.0092,3.1084,1.3508,0.5405,-0.9972,-1.53,62.73,0
1.4632,1.1312,-0.2288,-1.5705,-0.2267,0.5265,0.0599,0.6344,79.87,0
0.6583,-0.1061,0.4035,0.5075,0.3475,0.5579,-0.853,-0.914,445.48,0
1.6801,1.0132,2.7654,2.1793,-0.9053,0.7264,1.1751,1.5385,71.39,1
0.7214,-0.4429,-0.6413,-0.0498,-0.7601,-1.0522,-2.1281,-1.5493,252.83,0
0.1308,-0.3408,0.3728,-0.8919,-0.1676,-0.9535,0.1876,-1.6323,426.32,0
-0.7753,-0.5503,-1.4467,-0.0424,-1.05,-0.3291,0.2606,-1.9837,97.9,0
-1.7737,-0.979,-0.7314,0.2189,-0.7931,1.524,0.5032,-0.6896,380.55,0
-0.4783,1.1591,-0.3927,0.6319,0.1796,0.7439,0.1099,-1.6634,634.28,0
1.0217,-0.1128,0.9903,0.1741,1.9169,1.0977,-0.6256,2.3307,9.4,0
-0.2331,1.4072,0.925,0.1843,-1.9543,-0.6923,-0.548,-0.7466,467.99,0
-0.5863,0.0229,-0.7898,-0.4518,1.8394,1.104,-0.6858,-0.4696,121.54,0
1.319,-1.5417,-1.5928,-0.1683,0.1024,-1.06,0.2219,0.2665,299.44,0
-1.7415,2.3323,0.0631,0.2037,-0.0307,-0.8278,-0.3071,0.0912,150.58,0
-0.8526,-0.6643,-0.4537,-0.1068,1.3705,0.9556,0.971,0.1706,224.31,0
-0.8164,0.8296,-0.7019,-0.7784,2.0324,0.3784,0.9343,0.4947,121.13,0
0.2878,1.1154,0.1998,1.4582,0.8679,-0.4883,-0.14,0.4084,193.0,0
0.7407,1.2203,-0.7563,-0.1723,-0.4226,-0.5657,-1.616,0.0242,731.78,0
-0.5878,1.5108,3.2941,2.5896,1.3359,4.3595,1.2279,-0.8025,511.38,1
1.95,-0.7304,1.7373,-0.3651,-1.5662,1.2838,1.4019,-0.9061,357.6,0
-0.3764,-0.8144,-1.9965,0.6934,-0.2831,-1.5219,0.0302,0.5812,361.39,0
-1.5704,-1.0649,-0.2701,-1.4433,-0.4069,-0.3746,1.3097,0.1425,152.75,0
1.0127,0.5065,1.4404,0.2097,-1.3635,-0.1057,0.5157,-0.216,21.37,0
-0.4522,-0.0482,-0.5285,-1.0618,0.0858,1.0675,0.1285,-0.6098,339.77,0
0.1775,0.0225,-1.2794,1.1106,-0.5021,-0.647,1.2812,1.1582,260.88,0
1.404,-1.4226,-0.2002,1.0458,-0.0302,-0.9794,-1.3487,-0.23,145.96,0
0.7948,-0.0453,0.362,0.9613,0.7122,1.2335,2.3284,0.7029,111.26,0
1.0199,-0.0336,0.1253,-2.2322,0.9478,-0.6855,1.124,0.1543,247.5,0
-0.0733,-0.182,1.6604,1.1209,-0.8784,0.3421,2.3027,-0.6247,108.25,0
-1.4377,1.0965,0.9048,0.1372,-0.3705,-1.4639,0.8674,1.1861,73.79,0
-0.144,2.4468,0.7856,1.3059,1.3349,0.0016,-0.4882,-0.1154,220.27,0
0.7301,-0.8309,0.6903,2.9691,-0.57,2.9228,0.4906,-0.7496,577.68,0
0.3691,-0.3538,-0.9087,-1.0843,0.2002,-0.3436,1.5466,-0.1848,277.36,0
-0.1427,-1.4453,0.5992,0.0422,-0.4136,1.2778,-1.4278,1.644,455.2,0
-0.701,0.1257,-0.0507,-1.1395,-0.2885,0.5793,0.5721,-0.23,556.28,0
0.927,-0.807,-0.6072,0.4546,0.4796,-2.4342,2.0154,0.5286,77.33,0
1.0261,-0.6214,-0.6255,1.2131,0.9939,0.2087,0.7612,-0.2886,239.29,0
0.4523,0.6613,-1.7817,1.1345,0.7657,1.1323,0.5835,0.6537,76.34,0
-0.7519,-1.2672,0.5092,0.164,-0.0497,-0.1283,0.3228,0.3429,663.05,0
0.5946,1.7187,-0.317,-0.6532,-1.4981,1.5524,0.4214,0.4531,15.91,0
-0.1024,0.1243,-1.3654,-1.3791,-0.3647,0.0085,0.012,-0.5563,211.36,0
-1.1714,-1.1412,-0.2343,-0.3182,-1.5584,0.6499,0.6794,1.054,266.29,0
-0.1163,-0.9932,0.1266,0.003,0.6359,-0.6362,-0.682,0.4625,13.28,0
0.5452,0.8277,0.0509,0.8866,-1.4647,0.0331,0.713,0.2963,165.21,0
0.1654,-0.5394,-0.0383,0.3381,-0.0094,0.861,0.3187,0.5112,154.34,0
-0.3911,-0.2415,0.8201,0.748,-0.1654,-0.4716,1.5991,0.5893,139.56,0
1.1098,0.2719,-1.4027,-0.5623,0.166,1.1241,1.2978,1.7747,116.3,0
-0.4121,1.1497,-0.044,1.2492,0.5076,-0.1275,0.7877,0.7941,359.53,0
0.8977,-1.2846,0.6194,0.7557,-1.1404,-0.6078,2.1215,-0.0795,51.95,0
0.9645,3.4859,0.4592,2.4586,2.1413,3.4034,3.2149,1.9065,194.48,1
2.3974,1.0871,0.2092,1.4251,-1.1686,-0.2886,1.4443,-1.8671,168.55,0
0.8972,-0.2348,0.8287,1.7059,1.9983,1.1869,0.0257,-0.2167,143.84,0
0.3922,0.893,0.8744,-0.3042,0.9559,-0.3465,0.2436,0.2,292.08,0
0.0742,-0.9454,-0.5135,-1.2253,0.1711,0.4257,0.4024,0.0124,24.54,0
0.925,0.2499,1.0357,1.3363,0.459,-0.5065,1.0403,0.4657,96.73,0
-1.3718,-0.2526,0.1027,-0.503,0.2798,2.5645,-0.1216,-0.4354,246.5,0
1.2039,1.8765,1.4498,-2.1516,-0.437,0.0042,0.4631,-1.7273,182.81,0
0.184,2.5385,1.1746,-0.2884,-0.5234,-2.8604,1.0687,0.7866,385.87,0
-1.1801,0.2178,0.7707,-0.5191,-0.6976,1.3938,0.6859,1.058,124.93,0
1.2048,0.6821,-0.1867,1.7666,-0.1572,0.9875,0.22,1.933,210.3,0
-0.2099,-0.5546,0.375,1.2861,-1.5392,-1.3478,1.4866,0.7331,212.53,0
0.0633,-0.8083,-0.3887,1.1523,0.5316,1.13,0.3304,0.3961,90.18,0
2.8007,0.2037,0.5802,-0.4363,-0.0035,0.1925,-1.0491,-0.8057,45.07,0
0.2821,1.2775,-0.1211,-1.772,-0.4139,1.2793,0.2586,-1.4183,346.38,0
-0.6049,0.4712,-0.6385,-1.0946,-0.0324,-0.04,-0.417,-0.8913,33.97,0
0.3668,-0.2283,0.4314,0.4879,-1.0598,-1.0898,-0.2287,-0.7751,210.91,0
-2.5314,0.1586,0.5922,1.2361,-0.6226,0.1612,0.6515,-1.1757,134.59,0
2.0578,0.2346,-0.6384,-0.2216,0.4733,-1.563,-0.5725,1.4349,113.1,0
-0.0208,0.0086,-0.2666,1.3933,0.0024,1.9697,0.2722,0.0218,514.66,0
1.5824,0.0823,-0.3727,-1.3074,-0.3846,0.7075,0.7527,0.2646,75.56,0
-0.6318,1.1498,0.0285,0.2948,-0.2115,-2.6552,-1.1368,-0.1257,45.89,0
1.5787,-0.2719,0.5508,0.8782,-0.1966,1.1484,1.2022,1.3804,139.14,0
0.8315,-0.1092,-0.4721,0.0017,0.3633,0.4838,0.3014,-0.0908,114.37,0
-0.5289,-1.6588,-0.1338,0.3108,-0.8966,1.9397,0.7923,-1.7928,542.79,0
1.5576,0.2742,-1.1487,-0.9572,-0.8526,1.2782,1.6317,0.1959,289.08,0
0.5292,-0.1351,0.0548,1.2746,1.3321,-1.6462,0.6478,0.2256,105.02,0
-1.4102,0.3798,0.8239,1.0509,0.8753,-0.9181,0.2761,0.4969,394.16,0
0.0426,0.1029,-0.2179,-0.4354,0.2087,-0.5057,-0.1455,-0.7905,3.13,0
-0.427,0.7066,-0.3544,-0.3604,-1.5194,0.0912,-1.1119,0.9185,198.83,0
0.6601,0.6854,-1.041,1.3732,-1.2001,-1.1404,0.3879,-0.493,354.11,0
-0.0253,-0.2457,0.5376,0.8747,0.4618,0.4275,-0.0512,-1.593,13.44,0
-0.1297,-0.6711,-0.0207,-1.0393,-1.2807,1.2227,-0.9697,0.0003,207.16,0
0.9548,0.1221,1.0189,-0.1154,0.4224,1.6517,-0.2466,-0.7664,159.34,0
-1.3263,-0.2209,-0.4557,-0.1389,0.8484,0.5542,-0.7487,0.1367,221.69,0
1.0629,-0.6342,1.0301,-1.5837,0.024,-0.1263,0.0877,0.0825,172.38,0
0.4676,0.741,-1.337,1.6778,0.4833,-0.7041,-1.0966,0.9871,207.03,0
-0.7678,0.0342,-2.6074,-1.085,0.0364,0.8457,-1.9413,-0.3812,60.0,0
0.3414,0.4313,0.5712,0.2998,-0.9659,0.8182,0.6607,1.4284,334.21,0
0.7491,-0.3051,1.884,3.1871,2.7195,3.7396,0.9231,2.9061,573.2,1
0.2933,-0.9769,0.4517,-0.4716,0.1274,1.384,-0.1682,0.9198,33.12,0
0.4737,-0.3865,0.2692,-1.0612,-0.8816,0.6354,0.8867,-0.9857,149.66,0
-0.7831,0.2056,-1.2765,1.8466,-1.6474,-1.4404,-0.6347,1.3223,524.83,0
-0.9555,0.6335,1.8758,-0.8876,1.7247,0.3644,0.0169,0.4001,146.04,0
0.0449,0.0135,-0.5775,1.4226,-1.5315,0.3013,-0.1817,0.7818,176.49,0
0.7837,-0.3834,-0.5611,2.1455,-0.7681,-2.2317,-0.7079,-2.0083,232.65,0
-0.7441,0.0721,2.3526,0.8015,1.6111,-0.5381,1.071,0.0267,495.93,0
0.3107,0.0565,-0.1704,0.2927,0.8029,0.5339,-0.423,1.2394,5.43,0
1.7819,-0.1322,-0.8376,-0.452,1.0728,-1.9759,0.2546,2.4622,300.93,0
1.4399,0.3898,-0.3017,-0.6358,-0.3029,0.5438,-0.8072,0.7574,358.36,0
0.0297,-0.4737,0.5457,-0.1945,-0.4175,0.0462,-1.5822,-0.0758,319.26,0
0.2817,-2.1976,-0.5485,1.0937,3.0098,-0.2388,-1.2471,-0.5135,186.96,0
0.5119,2.0745,1.4855,-1.5051,-0.5367,0.4215,-0.0703,-1.3994,43.1,0
-2.4685,-0.2268,0.8542,0.6223,-1.2984,-1.1697,-0.6887,0.1862,55.83,0
0.388,-0.3702,-0.5111,2.047,-0.5565,-1.2917,-1.6387,-0.3532,174.25,0
0.9545,0.9143,0.7948,0.3029,0.724,1.3731,0.425,-1.8372,182.92,0
-0.0725,0.4118,-0.7528,1.1422,-0.1256,-0.3941,-0.5755,-0.2685,263.95,0
0.648,-0.8804,-2.0667,0.2075,0.3704,-0.1101,-1.496,0.3043,212.6,0
-0.2639,0.105,0.5557,0.1881,-0.2569,-0.9151,0.8771,-0.1018,409.29,0
-0.01,-0.4118,0.7893,-0.7942,1.085,1.0828,1.2573,0.3766,154.06,0
0.3596,0.6803,-1.3602,-0.572,-2.1961,-0.1425,-2.1642,1.3327,285.34,0
-1.6249,-0.8559,0.6985,-0.454,0.8608,0.2071,1.5792,1.0427,300.88,0
0.317,-1.5787,1.1056,0.5272,1.6293,-1.1166,1.1335,0.9358,590.92,0
1.739,-0.9428,0.0839,-1.0524,-1.337,-0.2049,-0.5935,-1.1688,560.1,0
-0.0884,-1.2533,-0.1724,-1.4889,0.7478,0.42,-0.2771,-0.1004,260.91,0
-0.3862,-1.0101,0.4786,0.508,0.2404,0.2757,-0.1126,0.0982,392.1,0
0.2382,2.8892,0.1176,0.5818,-0.9362,-1.6747,-0.2878,0.0384,416.24,0
-0.5438,-1.4317,-1.1553,0.4444,-0.0893,0.6916,0.0864,0.9668,203.17,0
0.2184,-0.2292,2.6575,-1.4344,0.5479,-1.049,-0.1574,0.1486,515.97,0
